county,cases,deaths,date_index_converted,county_data_length,core_jaccard,core_cosine,core_intersection,social_jaccard,politics_jaccard,politics_democratic_love_jaccard,nationalistic_jaccard,politics_republican_hate_jaccard,entertainment_jaccard,sports_jaccard,race_jaccard,economy_jaccard,foreign_jaccard,religion_jaccard,health_jaccard,politics_republican_love_jaccard,health_technology_jaccard,politics_democratic_hate_jaccard,domestic_jaccard,illness_jaccard,ideology_jaccard,education_jaccard,gender_jaccard,social_cosine,politics_cosine,politics_democratic_love_cosine,nationalistic_cosine,politics_republican_hate_cosine,entertainment_cosine,sports_cosine,race_cosine,economy_cosine,foreign_cosine,religion_cosine,health_cosine,politics_republican_love_cosine,health_technology_cosine,politics_democratic_hate_cosine,domestic_cosine,illness_cosine,ideology_cosine,education_cosine,gender_cosine,social_intersection,politics_intersection,politics_democratic_love_intersection,nationalistic_intersection,politics_republican_hate_intersection,entertainment_intersection,sports_intersection,race_intersection,economy_intersection,foreign_intersection,religion_intersection,health_intersection,politics_republican_love_intersection,health_technology_intersection,politics_democratic_hate_intersection,domestic_intersection,illness_intersection,ideology_intersection,education_intersection,gender_intersection,core_jaccard_normalized,core_cosine_normalized,core_intersection_normalized,ideology_jaccard_normalized,race_jaccard_normalized,economy_jaccard_normalized,sports_jaccard_normalized,foreign_jaccard_normalized,domestic_jaccard_normalized,nationalistic_jaccard_normalized,politics_democratic_love_jaccard_normalized,health_technology_jaccard_normalized,education_jaccard_normalized,gender_jaccard_normalized,religion_jaccard_normalized,social_jaccard_normalized,politics_republican_love_jaccard_normalized,politics_jaccard_normalized,entertainment_jaccard_normalized,politics_republican_hate_jaccard_normalized,politics_democratic_hate_jaccard_normalized,health_jaccard_normalized,illness_jaccard_normalized,ideology_cosine_normalized,race_cosine_normalized,economy_cosine_normalized,sports_cosine_normalized,foreign_cosine_normalized,domestic_cosine_normalized,nationalistic_cosine_normalized,politics_democratic_love_cosine_normalized,health_technology_cosine_normalized,education_cosine_normalized,gender_cosine_normalized,religion_cosine_normalized,social_cosine_normalized,politics_republican_love_cosine_normalized,politics_cosine_normalized,entertainment_cosine_normalized,politics_republican_hate_cosine_normalized,politics_democratic_hate_cosine_normalized,health_cosine_normalized,illness_cosine_normalized,ideology_intersection_normalized,race_intersection_normalized,economy_intersection_normalized,sports_intersection_normalized,foreign_intersection_normalized,domestic_intersection_normalized,nationalistic_intersection_normalized,politics_democratic_love_intersection_normalized,health_technology_intersection_normalized,education_intersection_normalized,gender_intersection_normalized,religion_intersection_normalized,social_intersection_normalized,politics_republican_love_intersection_normalized,politics_intersection_normalized,entertainment_intersection_normalized,politics_republican_hate_intersection_normalized,politics_democratic_hate_intersection_normalized,health_intersection_normalized,illness_intersection_normalized,total_pop,percent_25_34,percent_highschool,labor_force_rate,unemployment_rate,median_housing_cost,median_household_earnings,median_worker_earnings,percent_insured,percent_married,poverty_rate,median_property_value,percent_white
Lawrence,0,0,day_77,234,0,0,0,0,0,0,0,0,6.12E-05,1.74E-05,0,0,0,0,0,0,0,0,3.63E-05,0,0,0,0,0,0,0,0,0,0.000433551,0.000123109,0,0,0,0,0,0,0,0,0.000323171,0,0,0,0,0,0,0,0,0,0.021367521,0.004273504,0,0,0,0,0,0,0,0,0.008547009,0,0,0,0,0,0,0,0,0,0,0.008304843,0,0.00426525,0,0,0,0,0,0,0,0,0,0.042518631,0,0,0,0,0,0,0,0.007460349,0,0.004932991,0,0,0,0,0,0,0,0,0,0.01814531,0,0,0,0,0,0,0,0.00838873,0,0.004273505,0,0,0,0,0,0,0,0,0,0.042735042,0,0,0,0,61827,11.8,85.9,53.5,6.5,655,42874,23510,92.2,49.3,18.6,101500,0.954026565
Meigs,0,0,day_44,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23473,11.1,84.4,52.8,10.4,571,37813,21714,91.7,51.9,22.5,87400,0.974261858
Ashtabula,252,9,day_106,420,0,0,0,0,0,0,0,0,3.39E-05,0,0,5.37E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000263386,0,0,0.000371211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011904762,0,0,0.007142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014404387,0,0,0,0,0,0,0,0,0,0,0,0,0.023551987,0,0,0,0,0,0,0.008699727,0,0,0,0,0,0,0,0,0,0,0,0,0.011023433,0,0,0,0,0,0,0.01462585,0,0,0,0,0,0,0,0,0,0,0,0,0.023809524,0,0,0,0,99777,11,85.7,54.7,7.4,695,40544,23117,90,47.9,19.8,106300,0.92908276
Van Wert,0,0,day_67,116,0.00010142,0.000841293,0.00862069,3.65E-05,0,0,0,0.000107759,0,0,0,0,0,0,0,0,0,0,7.38E-05,6.68E-05,0,0,0,0.000397643,0,0,0,0.000963822,0,0,0,0,0,0,0,0,0,0,0.000964106,0.000759009,0,0,0,0.00862069,0,0,0,0.00862069,0,0,0,0,0,0,0,0,0,0,0.017241379,0.00862069,0,0,0,0.043503531,0.045977003,0.04310345,0,0,0,0,0,0.0086715,0,0,0,0,0,0,0.0085775,0,0,0,0.029310445,0,0,0.044873263,0,0,0,0,0,0.014716439,0,0,0,0,0,0,0.006095752,0,0,0,0.029310332,0,0,0.068965483,0,0,0,0,0,0.008620689,0,0,0,0,0,0,0.00862069,0,0,0,0.029310346,0,0,0.044234032,28576,10.9,92.1,63.6,5.3,680,48060,27619,92.6,56,12.7,99000,0.964333734
Warren,0,0,day_30,796,0,0,0,5.32E-06,0,0,3.22E-05,0,0,2.09E-05,0,2.86E-05,3.06E-05,0,0,0.000119646,0,0,0,9.66E-06,0,2.13E-05,0,5.79E-05,0,0,7.52E-05,0,0,0.000323697,0,0.000236504,9.67E-05,0,0,0.00032437,0,0,0,7.82E-05,0,0.000116643,0,0.001256281,0,0,0.001256281,0,0,0.005025126,0,0.003768844,0.002512563,0,0,0.002512563,0,0,0,0.001256281,0,0.001256281,0,0,0,0,0,0,0.00767161,0.009975358,0.012320527,0,0.0061824,0,0,0.0050268,0,0,0.0012502,0.010050264,0,0,0,0,0,0.006489158,0,0,0.005542725,0.019615891,0.010590532,0,0.003552752,0,0,0.005025134,0,0,0.00088759,0.008205984,0,0,0,0,0,0.00710545,0,0,0.007717157,0.009864136,0.010050252,0,0.007537686,0,0,0.005025124,0,0,0.001256281,0.010050252,0,0,0,0,0,0.006446163,219916,11.3,93.2,66.1,4.5,1232,74379,38453,95.6,60.1,5.1,200100,0.889220433
Seneca,0,0,day_69,198,0,0,0,0,0,0,0,0,1.45E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005050505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010073859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006551381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01010101,0,0,0,0,55929,11.3,90.8,61.5,5.9,689,45444,25184,94.1,48.1,15.2,98600,0.938090695
Geauga,0,0,day_14,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93874,8.2,90.3,65.5,3.5,1134,72430,35187,89.7,61.6,6.5,228000,0.966952447
Richland,0,0,day_62,466,7.52E-05,0.00053975,0.006437768,0,9.70E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76E-05,4.97E-05,0,0,0,0,0.000667737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003394,0.000486959,0,0,0,0,0.008583691,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006437768,0.006437768,0,0,0,0.032256612,0.029497556,0.03218884,0,0,0,0,0,0.003243,0,0,0,0,0,0,0,0,0.011844865,0,0,0,0,0.033386245,0,0,0,0,0,0.005180716,0,0,0,0,0,0,0,0,0.017717065,0,0,0,0,0.04424633,0,0,0,0,0,0.003218884,0,0,0,0,0,0,0,0,0.011392899,0,0,0,0,0.033033137,122312,12.1,86.9,55.5,7.5,675,41877,23210,90.5,48.3,15.6,103700,0.868085211
Hocking,0,0,day_47,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28914,10.5,89.3,59.1,7.4,653,42170,24166,91.5,54.9,14.2,118400,0.970820051
Mercer,0,0,day_31,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40863,11,92.7,68.2,3.9,697,53099,29300,95.2,59.6,7.4,137900,0.970974633
Butler,413,3,day_95,1730,8.65E-05,0.000459767,0.007514451,4.64E-05,6.57E-06,1.26E-05,0,0,2.49E-05,2.14E-05,0,5.17E-05,0,0,0,2.89E-05,2.06E-05,3.40E-05,4.94E-05,4.86E-05,0,4.90E-05,0.000107161,0.00045583,6.16E-05,8.52E-05,0,0,0.000347828,0.000245044,0,0.000370498,0,0,0,0.000129252,0.000123016,7.17E-05,0.00057291,0.000300179,0,0.000248649,0.000333641,0.010982659,0.000578035,0.000578035,0,0,0.00867052,0.005202312,0,0.006936416,0,0,0,0.000578035,0.002312139,0.000578035,0.011560694,0.006358382,0,0.002890173,0.002890173,0.037103682,0.025126453,0.037572255,0,0,0.01386791,0.010214002,0,0.0058045,0,0.005011247,0.0046556,0.011564,0.0390066,0,0.010904,0.0024276,0.000802276,0.017299247,0,0.004114576,0,0.032647314,0,0,0.008683017,0.014849555,0,0.008745092,0,0.005755703,0.005160811,0.010712127,0.033028775,0,0.006987742,0.003269846,0.001634433,0.014557565,0,0.003603545,0,0.027275025,0,0,0.014203138,0.010211946,0,0.005780347,0,0.00493807,0.004624278,0.011560692,0.040462422,0,0.010982659,0.00231214,0.00076721,0.01734104,0,0.004913297,0,0.032625796,372538,11.6,90.1,64.7,5.4,967,57540,29969,93.2,49.9,12.9,162300,0.8535435
Marion,0,0,day_23,137,0,0,0,3.08E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000274906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004214229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00729927,0,0,0,0,0,0,0,65943,13.3,87.1,52.9,7.9,716,42966,21545,92.8,47.8,16.6,93700,0.8982484
Hancock,0,0,day_34,426,0,0,0,9.99E-06,0,0.000150921,0,0,2.69E-05,8.74E-05,0,0,0,0,0,0.000102062,0,0,9.95E-06,0,0,0.000120046,0,0.000153129,0,0.000745759,0,0,0.000287878,0.001177091,0,0,0,0,0,0.000262449,0,0,7.69E-05,0,0,0.000744136,0,0.002347418,0,0.007042254,0,0,0.009389671,0.021126761,0,0,0,0,0,0.002347418,0,0,0.002347418,0,0,0.007042254,0,0,0,0,0,0,0,0.041715131,0,0.001169125,0,0.060024006,0,0.028330857,0,0,0.00234765,0.008573208,0,0.018688745,0,0,0,0,0,0,0,0.071331179,0,0.001173828,0,0.050379897,0,0.03205836,0,0,0.002347423,0.006639493,0,0.012048491,0,0,0,0,0,0,0,0.041471049,0,0.001173709,0,0.06016097,0,0.028169016,0,0,0.002347418,0.009389672,0,0.018779342,0,0,0,0,75428,13.3,92.5,65.7,4.5,801,50895,29032,94,53.3,12.1,132600,0.926034327
Ashland,0,0,day_20,127,0,0,0,0,0,0,0,0,0,6.51E-05,0.000787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000717303,0.002489982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015748031,0.007874016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274874912,0,0.031071568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319483229,0,0.043468236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251968512,0,0.030912802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53189,10.7,88.4,61.6,4.2,753,48003,25703,90.5,52.8,14.2,122000,0.968873712
Lake,0,0,day_20,952,0,0,0,4.41E-06,1.14E-05,0,0,1.25E-05,0,0.000187059,0.000378421,8.82E-05,0,0,0,0,0,0,0,0,0,0,0,3.43E-05,5.01E-05,0,0,5.25E-05,0,0.002011452,0.00102221,0.001009532,0,0,0,0,0,0,0,0,0,0,0,0.00105042,0.00105042,0,0,0.00105042,0,0.045168067,0.004201681,0.011554622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132103346,0.023658602,0.089281359,0,0,0,0,0,0,0,0,0.00103635,0,0.001392077,0,0.0034,0,0,0,0,0.131157154,0.023659464,0.121893076,0,0,0,0,0,0,0,0,0.000525809,0,0.001329303,0,0.001596553,0,0,0,0,0.134453792,0.023659464,0.088663243,0,0,0,0,0,0,0,0,0.00105042,0,0.001394194,0,0.003571428,0,0,0,229437,11.6,92.1,65.8,4.8,935,58029,31346,94.2,52,8.3,150100,0.917671233
Henry,0,0,day_66,107,0.000219901,0.001824112,0.018691589,0,0,0,0,0,0,3.88E-05,0,0,0,0.000126295,0,0,0,0,0,0.000144896,0,0,0,0,0,0,0,0,0,0.000602016,0,0,0,0.001086427,0,0,0,0,0,0.001645703,0,0,0,0,0,0,0,0,0,0.009345794,0,0,0,0.009345794,0,0,0,0,0,0.018691589,0,0,0,0.094325281,0.09968846,0.093457945,0,0,0,0.018518846,0,0,0,0,0,0,0,0.042906841,0,0,0,0,0,0,0,0.097334676,0,0,0,0.036481896,0,0,0,0,0,0,0,0.065484621,0,0,0,0,0,0,0,0.149532748,0,0,0,0.018345447,0,0,0,0,0,0,0,0.042056073,0,0,0,0,0,0,0,0.095909301,28015,11.3,92.4,65.3,4.5,768,53835,30229,95.5,56,9,116200,0.946072898
Warren,0,0,day_34,916,0,0,0,0,1.24E-05,0,0,1.36E-05,3.15E-06,9.50E-05,0,0,0,2.95E-05,0,0.000163755,9.75E-06,0,0,0,0,0,0,0,0.000116376,0,0,0.000122056,5.86E-05,0.001188684,0,0,0,0.000253816,0,0.000422815,6.01E-05,0,0,0,0,0,0,0,0.001091703,0,0,0.001091703,0.001091703,0.022925764,0,0,0,0.002183406,0,0.003275109,0.001091703,0,0,0,0,0,0,0,0,0,0,0,0,0.045342534,0,0,0,0,0.0022035,0,0,0.010022185,0,0.01375542,0.001514189,0.002188459,0.0036992,0,0,0,0,0,0,0.07203371,0,0,0,0,0.002521336,0,0,0.015298814,0,0.010696467,0.003087804,0.002452572,0.003711787,0,0,0,0,0,0,0.045002426,0,0,0,0,0.002183406,0,0,0.009825327,0,0.013100436,0.001448988,0.002183406,0.00371179,0,0,0,219916,11.3,93.2,66.1,4.5,1232,74379,38453,95.6,60.1,5.1,200100,0.889220433
Noble,0,0,day_59,41,0,0,0,0.000103788,0,0,0,0,0,0.000101204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001591044,0,0,0,0,0,0.001571114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390244,0,0,0,0,0,0.024390244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04830364,0,0,0,0,0,0,0,0,0.024390181,0,0,0,0,0,0,0,0,0,0,0.095208794,0,0,0,0,0,0,0,0,0.024390243,0,0,0,0,0,0,0,0,0,0,0.047877146,0,0,0,0,0,0,0,0,0.024390244,0,0,0,0,0,0,0,14508,13.2,86.2,36,4.8,499,41708,21206,94.4,53.8,12.9,91300,0.923506691
Jefferson,0,0,day_62,225,0.000104575,0.000613392,0.008888889,3.69E-05,0,9.66E-05,0,0,6.34E-05,0,0,0,0,6.01E-05,0,0.000222222,0,0,0,6.89E-05,0,0,0,0.000220864,0,0.000655298,0,0,0.000506126,0,0,0,0,0.000516656,0,0.000993808,0,0,0,0.000553398,0,0,0,0.008888889,0,0.004444444,0,0,0.022222222,0,0,0,0,0.004444444,0,0.004444444,0,0,0,0.008888889,0,0,0,0.044856851,0.033522121,0.044444445,0,0,0,0,0,0,0,0.038419564,0,0,0,0.020418078,0.0086715,0.018666648,0,0.044047079,0,0,0,0.04628395,0,0,0,0,0,0,0,0.044268786,0,0,0,0.031141552,0.003385781,0.025141575,0,0.021182774,0,0,0,0.050283146,0,0,0,0,0,0,0,0.03796825,0,0,0,0.019999998,0.008888889,0.017777776,0,0.044444444,0,0,0,0.045610201,68053,10.3,90.3,53.9,7.9,621,41942,23098,93,47.3,17.6,88700,0.914297168
Paulding,0,0,day_69,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19165,11.4,90,61.5,5,660,45550,25476,93,57.3,10.7,92500,0.949606881
Jackson,0,0,day_9,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32854,12.4,83.8,58.8,10.8,666,39460,22961,90.3,51.1,20.6,93900,0.968673369
Ross,0,0,day_39,327,0,0,0,0,0,0,0,0,0,5.08E-05,0.00030581,2.33E-05,0,0,0,0,0,0,6.56E-05,0,0,0,0,0,0,0,0,0,0,0.000787959,0.000967057,0.000267188,0,0,0,0,0,0,0.000943036,0,0,0,0,0,0,0,0,0,0,0.012232416,0.003058104,0.003058104,0,0,0,0,0,0,0.01529052,0,0,0,0,0,0,0,0,0.106755503,0.006249948,0.024246324,0,0.007708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124080613,0.006261837,0.047749957,0,0.01439482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097859328,0.006261832,0.02401178,0,0.00764526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77334,12.5,86.7,53.3,7.6,735,43345,24629,92.1,49.5,18.2,114600,0.903053485
Medina,413,3,day_92,994,8.04E-05,0.00041779,0.007042254,5.53E-05,2.16E-05,1.83E-05,0,0.000142959,6.53E-05,4.13E-05,0,3.03E-05,0,0,0,0,4.52E-05,0,5.14E-05,9.94E-05,0,0,0,0.000625549,9.15E-05,4.69E-05,0,0.000578965,0.000469228,0.000428772,0,0.000233342,0,0,0,0,0.000310024,0,0.000455357,0.00071592,0,0,0,0.013078471,0.002012072,0.001006036,0,0.012072435,0.023138833,0.010060362,0,0.004024145,0,0,0,0,0.005030181,0,0.012072435,0.013078471,0,0,0,0.034487122,0.022832393,0.03521127,0,0,0.008127615,0.01971207,0,0.0060395,0,0.00727824,0.010215199,0,0,0,0.0129955,0,0.002637619,0.045367102,0.038884844,0,0,0.066772491,0,0,0.00546862,0.025983388,0,0.006950723,0,0.003168339,0.013006236,0,0,0,0.009589485,0,0.002427769,0.019638491,0.017606629,0,0,0.065050307,0,0,0.008239916,0.019748118,0,0.006036218,0,0.008594422,0.010060362,0,0,0,0.013078471,0,0.002670568,0.046277666,0.041046279,0,0,0.067107564,174831,10.5,94,67.9,3.6,1061,66952,33569,94.8,57.5,6.2,185800,0.955897529
Pickaway,0,0,day_78,248,0,0,0,1.72E-05,0,0,0,0,0,3.35E-05,0,6.16E-05,0,0,0,0,0,0,1.73E-05,0,0,0,0,0.000263036,0,0,0,0,0,0.000367329,0,0.000498227,0,0,0,0,0,0,0.000264162,0,0,0,0,0.004032258,0,0,0,0,0,0.008064516,0,0.008064516,0,0,0,0,0,0,0.004032258,0,0,0,0,0,0,0,0,0,0.016523468,0.015989209,0,0.00203275,0,0,0,0,0,0,0.004042,0,0,0,0,0,0,0,0,0,0.011676483,0.02225997,0,0.004032258,0,0,0,0,0,0,0.004032266,0,0,0,0,0,0,0,0,0,0.016513057,0.015830346,0,0.002016129,0,0,0,0,0,0,0.004032258,0,0,0,0,0,0,0,56515,12.9,87.4,56.5,5.2,886,57439,28660,92.3,50.1,12,152000,0.933999124
Vinton,0,0,day_95,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000476872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007279131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0.056032462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13234,10.5,79.9,55.6,10.6,618,40680,22094,91.1,49,21.1,85700,0.973291736
Marion,0,0,day_30,148,0,0,0,2.85E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000254474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006756757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003901013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006756757,0,0,0,0,0,0,0,65943,13.3,87.1,52.9,7.9,716,42966,21545,92.8,47.8,16.6,93700,0.8982484
Franklin,10570,105,day_111,12731,9.85E-05,0.000687444,0.00848323,5.66E-05,1.28E-05,6.58E-06,1.83E-06,2.53E-05,2.98E-05,4.65E-05,0,8.10E-05,5.96E-06,2.72E-05,1.96E-05,1.12E-05,1.19E-05,0,3.67E-05,6.04E-05,0,2.11E-05,4.06E-05,0.000437926,7.74E-05,2.82E-05,3.91E-06,0.000186237,0.000310606,0.000643302,0,0.000449526,2.60E-05,0.000103207,3.21E-05,3.27E-05,7.61E-05,0,0.000377392,0.000538747,0,0.000116249,0.000195023,0.013588878,0.001178226,0.000314194,7.85E-05,0.002042259,0.010446941,0.011232425,0,0.01099678,0.000471291,0.002199356,7.85E-05,0.000235645,0.001335323,0,0.008640327,0.007854843,0,0.001256775,0.00102113,0.042251014,0.037569093,0.04241615,0,0,0.021727287,0.022193977,0.002399684,0.00431225,0.00035136,0.002616985,0.0026894,0.0049796,0.014778399,0.009240794,0.013301,0.0009408,0.001563034,0.020703517,0.006881599,0,0.002352,0.040574028,0,0,0.010535123,0.038983809,0.002847506,0.005760639,0.000184724,0.001905057,0.003192574,0.00500816,0.019306293,0.006220824,0.006713278,0.000827252,0.002053654,0.012999721,0.005663565,0,0.002568,0.048951919,0,0,0.022517216,0.022048834,0.001885164,0.004320164,0.000471,0.002684114,0.002670646,0.0050271,0.01429582,0.009897102,0.013588878,0.00094258,0.001563827,0.020893882,0.006943681,0,0.00314,0.040304358,1215761,17.9,90.6,69.8,5.7,1014,52341,30683,91,42.5,16.7,158400,0.677109103
Champaign,0,0,day_24,61,0,0,0,0,0,0,0,0,9.45E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001760092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032786885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065653769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073664723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06557377,0,0,0,0,39393,10.8,89.7,62.5,7.3,814,50974,27550,93.9,55.3,11.1,126700,0.944725035
Clermont,0,0,day_15,393,0,0,0,0.000128907,5.78E-05,0,0,0,9.50E-05,5.28E-05,0,0,0,0,0,0,0,0,1.03E-05,0,0,0,0,0.001384052,0.000542495,0,0,0,0.001260165,0.000819538,0,0,0,0,0,0,0,0,4.46E-05,0,0,0,0,0.030534351,0.005089059,0,0,0,0.03307888,0.012722646,0,0,0,0,0,0,0,0,0.002544529,0,0,0,0,0,0,0,0,0,0,0.025200903,0,0.00121025,0,0,0,0,0,0,0.030293146,0,0.007058074,0.066001144,0,0,0,0,0,0,0,0.04966363,0,0.000680789,0,0,0,0,0,0,0.021217115,0,0.014394019,0.052741394,0,0,0,0,0,0,0,0.024974083,0,0.001272265,0,0,0,0,0,0,0.030534351,0,0.006754569,0.06615776,0,0,0,0,200285,11.9,89.9,65.8,4.4,975,60805,31361,94.1,55.7,9.8,160600,0.953938842
